User ID,User Difficulty Choice,User Read Books (2017),User Read Books (2018),Average Rating (2017)
ID255338703,4,7418,"7625, 6773",2.5614588758809207
ID247881554,4,"5861, 5311, 5850, 5185","6636, 5031, 5418, 5919, 5098",3.232325385036961
ID597087412,Not specified,"5986, 7223, 5916, 7256","7266, 7890, 7098, 7362, 5957",3.012259017002908
ID733955809,2,"5495, 6534, 7649","5107, 7816, 7369",6.45154213763101
ID573627385,Not specified,7766,5628,1.2147892962749345
ID611941186,4,6402,5849,2.9122271739187537
ID740799796,5,6943,6857,5.369635756410741
ID835084690,4,"5779, 5583, 7728, 5354","7475, 5972, 5394, 6606, 6520",3.380153743634506
ID731174597,4,"6894, 5483","6154, 7453",5.189086645031834
ID317822465,5,"7862, 6646","6842, 7502",3.154836556934927
ID230320185,5,6805,6116,4.156121904531435
ID687156032,Not specified,"6950, 7089, 6864, 5797","5622, 5595, 5104, 6581, 5570",2.050994069479291
ID515528194,5,"7115, 6234, 7020, 6452, 7087, 6134, 5393","7456, 5834, 7776, 7834, 5039, 6408, 5085, 6705",1.1567056877573632
ID6103539,3,5654,5485,0.4846346502228327
ID824682256,1,"6046, 6958","7427, 5194",5.741150186055984
ID29856667,3,7241,6639,4.740204120287466
ID253653950,4,"5004, 5500, 6649","7640, 6629, 7550",7.1635185859824455
ID995202416,Not specified,"5198, 7458, 6350, 6163, 5285, 6387","5959, 7718, 5978, 7320, 5138, 7634",2.0672656847241626
ID275120494,4,7926,5587,2.8325231347015087
ID321607597,3,"5761, 5824, 5861, 5893","6607, 6681, 6491, 7589, 7412",2.9127625995838144
ID443642048,5,"5196, 5240, 7036","5229, 5991, 7813",1.7712373167691637
ID95570497,2,"6651, 5141, 7960, 6307","6625, 5917, 7490, 6550, 6324",4.106921773959989
ID542804014,Not specified,"5121, 7803, 7813","7128, 6993, 5433",2.134699361588982
ID570712729,4,6150,7241,2.5050884594516107
ID556327840,Not specified,7612,"6703, 7970",2.311999950110513
ID45342702,3,"7402, 6418, 6793, 6004, 7243, 5271","7937, 7355, 5415, 6384, 6826, 5584",4.275088379125648
ID537795182,5,"5233, 5914, 7152, 6837","6938, 7410, 5202, 7623, 7067",5.055814053554491
ID466942230,4,7828,5171,4.499093386301096
ID995918346,1,"7978, 5575, 5766","5589, 6958, 7914",2.1612258034993643
ID521003635,4,"6095, 7939, 5458","5043, 7155, 5171",2.0129501137149166
ID392600541,2,7201,7189,2.6444624100559997
ID408533416,Not specified,7812,6198,6.253700139147501
ID58885823,2,"6746, 6463","7303, 6411",2.2616941882503387
ID243241487,1,5757,"6809, 6781",4.845385859941568
ID922733763,4,"6893, 5435, 5769, 6945","5120, 6591, 6263, 6235, 6313",1.3160117087196095
ID989307556,5,5287,7720,1.168859170387743
ID590950350,Not specified,5528,"6355, 7612",6.356887519916063
ID233733081,3,5897,5123,2.8168690386484077
ID861032106,4,6378,"7299, 5955",1.6822558897901365
ID329020548,5,"5340, 5653","6084, 5380",4.842890725795973
ID662981625,2,"5378, 7419","6250, 7387",3.4039757055458866
ID722962354,3,"6603, 5491, 7167, 7977, 6853","6557, 5887, 7319, 7259, 7274",2.693930966302345
ID916416553,2,6906,5466,9.582050365809511
ID679594478,3,5115,"5170, 7136",0.3642485297010061
ID544648158,1,6739,7021,4.41877481627488
ID805128279,3,7136,7746,3.8154792878716446
ID701041945,1,5433,5658,3.4695856449706266
ID313712707,Not specified,"7313, 6871, 6249, 6552","7113, 5099, 5946, 5032",5.019392084617383
ID95496063,Not specified,"5240, 5708, 6424","5293, 6677, 6635",4.459394314534166
ID823335468,3,"6316, 6893","7359, 5313",2.6861310368955857
ID104984351,1,"7162, 7052, 5209, 5670, 6445, 7520, 7350","7527, 6819, 7568, 6246, 5007, 7102, 5787, 6284",4.4123534967692475
ID773521986,4,"5756, 7950, 6719, 7174","6638, 7042, 5157, 6149, 6953",1.9004047104031172
ID665541212,Not specified,5086,"7222, 5505",1.6031946609179375
ID223110042,2,7328,6318,3.025028677237092
ID956362782,1,"7782, 6656, 5223","7531, 6707, 5592",3.909620363488575
ID534255560,2,"5754, 5825, 6855","5193, 7385, 7923",2.3207071043906025
ID177242757,5,"7059, 6931, 5736, 7710","5870, 7686, 6315, 5476",5.674961518990139
ID218704403,2,"5519, 5978, 6029, 5959","7288, 6669, 6186, 5778",4.105728450662028
ID619291145,5,"7298, 6429, 7139","6558, 5298, 5423",1.259785305514845
ID388546998,5,"6032, 6667, 7253, 6399","5696, 5172, 7367, 6290",1.9750673731689516
ID929994652,3,"7295, 6887, 5797, 6573, 7421","6670, 7187, 7511, 5496, 7217",3.7762334547864462
ID129040773,5,"7123, 6561, 5158","5856, 6533, 5036",0.275835676667551
ID138871958,5,5347,5224,3.214176387231862
ID12616807,5,"6803, 6044, 6071, 7477","5788, 6962, 5957, 5823, 7871",2.247005597955036
ID222534628,5,"7123, 5043, 5768, 5501","6881, 6786, 6812, 5373, 7528",4.102670905878979
ID432380301,1,"7477, 7191","5061, 7485",2.3623812590673583
ID944840256,5,"7801, 5950","5518, 7597",1.759226193266603
ID294760515,2,"5045, 6818","6245, 7346",2.61110779588744
ID25037563,1,"7091, 5346, 7054","7350, 7275, 5740",2.760207954403713
ID994092671,3,"7399, 7374, 6349, 5538","7966, 5956, 7055, 6627",1.4621554352652684
ID902301854,4,"5187, 6623, 7765","6316, 6643, 5990",5.123024311798133
ID907537479,Not specified,"7186, 7593, 5093, 5781","6717, 5261, 7929, 6389, 6625",4.337759794380271
ID248021513,2,6421,"5256, 7906",7.331574497645132
ID336995220,5,7873,"5090, 7673",0.06529519424285724
ID404472427,3,"7234, 5507","6523, 5069",1.7997692545611732
ID720245011,5,7762,"5122, 6154",0.0
ID343999406,3,"5215, 6219, 5435","7396, 7767, 5061",5.358542770622205
ID73887659,5,"5108, 6068, 7316","6697, 5646, 7969",3.7469133611245753
ID920636361,4,7103,"7121, 5200",3.0798899558972614
ID23932030,2,6011,5530,4.206033272372109
ID298326744,Not specified,"7283, 5507","6100, 6572",5.589549945531382
ID495321538,3,"5254, 5698, 5672, 7418","5935, 7887, 5746, 5734, 7554",4.884733964528195
ID356360582,2,7742,6039,4.500181548738636
ID749351628,Not specified,"5375, 5096, 7187, 5129","5995, 7264, 5455, 5427, 6577",4.275010089497064
ID40516633,Not specified,7088,7792,1.4931460187240573
ID50622494,5,6555,5494,6.088248609078731
ID388597143,Not specified,"7697, 5205, 7554","6271, 7768, 7403",3.2243974360118646
ID915570452,1,"7652, 7109, 5781","7948, 6717, 6220",2.7080849692157662
ID657370147,1,6415,"7331, 6649",3.220727841295268
ID966329171,2,"7074, 6292, 5924, 7032, 5838, 5427, 6852, 7791, 6012","6368, 7069, 7672, 6561, 7155, 5810, 6310, 5634, 7937",1.8863958936031904
ID157483295,2,7182,"7452, 6233",2.191521534657448
ID420075578,1,7596,"5792, 7807",1.3781451091580457
ID282728755,3,"6779, 7261, 6727, 7387, 6221, 5175","7882, 5424, 7898, 7745, 5070, 6269",2.626209240771234
ID455158563,5,"5871, 6955, 5278","5723, 5428, 5773",7.0805355818762195
ID188294010,5,"6607, 5186","7265, 5676",4.949839678140754
ID555696550,2,"5767, 6733, 5412, 6375, 6373, 7151","7343, 7776, 7160, 6307, 6607, 7067",2.6575204648750153
ID352924210,2,5418,"7638, 5735",2.8559407981665332
ID422218206,4,"5096, 6230, 5773, 6870","7546, 6380, 5310, 7015, 7665",4.342205079285257
ID293172747,Not specified,6548,6479,2.4232749315917923
ID826449204,Not specified,"5705, 7936, 5863","7030, 6163, 7757",5.708992960769766
ID16742546,3,"6803, 7761, 6959, 6759, 5776, 6747","7799, 6311, 6758, 6176, 5040, 6686",1.7443521249177412
ID816951461,1,5893,7059,2.257404211569302
ID5939749,5,5098,"7841, 5988",0.0
ID860321019,Not specified,7582,"5289, 7095",2.6836713818587157
ID155252839,3,"7295, 7421","5364, 7700",5.283857202304121
ID706395646,5,5871,"7396, 6086",3.883822265521884
ID352903172,5,"7097, 6957, 6795","7896, 7964, 7650",1.594401530416239
ID391937870,Not specified,5906,"5261, 6228",2.124397685116581
ID526052363,5,"7957, 6829, 6602","6677, 6282, 5434",4.746148338936325
ID511361725,2,"7497, 5975, 7890, 5523, 7620, 6208","7898, 6091, 5183, 7043, 6838, 5692",3.769791307091387
ID832656650,3,"6467, 6631, 5546, 5416","6601, 5656, 6867, 5096, 5549",1.2112031876404492
ID257665721,4,"7743, 7626, 7844","6129, 6245, 5118",3.260036225465104
ID678603152,Not specified,"6056, 5399, 5716, 5245","6223, 7206, 5768, 7362, 6610",1.2488457618593611
ID517185743,Not specified,"7635, 7528, 6483, 7971","6018, 5101, 6961, 6642, 6654",6.01630650066806
ID128793230,5,"7258, 6520","6420, 5840",4.788118205429042
ID516753511,4,"6668, 6996","6923, 7573",3.6581144317194525
ID725702054,3,"5588, 5545, 7882","7212, 6744, 7069",0.5645994629876535
ID538773831,3,"5072, 7875, 7737","6470, 6866, 7656",4.41865196663487
ID351216039,Not specified,5711,7671,3.7206178493604942
ID254935656,5,"5297, 7380","5815, 5498",5.006141181370117
ID240720837,2,"6960, 7368, 5682","5085, 6989, 7907",3.224733160106529
ID109387620,Not specified,"5767, 7143, 5188, 6514, 5506, 5400, 7785","6509, 7670, 7379, 6043, 5569, 5066, 6074, 7812",4.670083130701376
ID62110710,Not specified,7725,6573,3.317294884368274
ID747322005,3,"5126, 5783","7908, 5853",5.275409463261051
ID129052885,5,"6918, 7093, 6199, 7342","5555, 6541, 5946, 5271, 7355",2.9099652044466287
ID293935522,3,"5636, 6793, 5134, 5307, 6323, 7548","5094, 7034, 7464, 5362, 6799, 5146",2.8226012728239507
ID257327177,4,"6255, 6097, 7238, 5694","6546, 7381, 7523, 6612, 5397",4.005989987712043
ID939970586,2,"6920, 6564","6142, 7682",3.6287412958343577
ID315151586,2,"7738, 7583, 6631, 5070","7026, 5356, 6956, 5341, 6817",4.473491673651774
ID764098250,3,"6744, 5662, 7026, 7079, 7620, 7833, 7804","6915, 6449, 5490, 6160, 6451, 5114, 6693, 5181",3.889890049173571
ID85585024,5,"7780, 7269, 6621","7103, 7207, 5979",3.233950515020261
ID447044627,Not specified,"7270, 6615","5300, 7769",2.572824914399021
ID40392250,4,"5813, 6129, 5563","6288, 6099, 6284",2.0861526641188353
ID890779100,5,5790,5597,2.442219883969577
ID764510812,Not specified,5329,7633,5.48872879317132
ID116600696,5,7095,5481,1.8038375390023198
ID609492915,5,7697,"5685, 6434",3.37078476606038
ID30068552,5,"5538, 7139, 6242","5671, 7780, 5882",4.150297738445372
ID48616996,Not specified,"5215, 5945, 5216","7153, 5019, 7581",2.078930765177169
ID42821272,1,"7459, 5659, 5729","5389, 5385, 7626",1.852636439844318
ID748807737,4,5049,"6964, 7250",2.674019417773191
ID175862334,3,"5022, 5291, 6475","7424, 6878, 5908",2.9380619497844314
ID515489026,1,6949,5808,3.731945090887053
ID10759412,2,"6871, 6246, 5116, 5414","6792, 5740, 5620, 6221, 6802",1.5253839252273316
ID329909246,4,6866,6212,5.137719944172474
ID681972610,3,"6490, 6684","7813, 7839",3.578953824840344
ID661102220,3,"6433, 7778, 6354","7324, 5037, 5576",7.329380278751747
ID951073726,Not specified,"7072, 7045, 6915","5905, 5784, 6571",5.18332864449787
ID886026348,Not specified,7023,7568,2.5036479815612522
ID595971868,3,"7871, 5649","7956, 7273",3.2051158585227197
ID2294385,Not specified,"6870, 5635, 7069, 5186","5203, 5202, 6238, 7583, 6420",4.347174084620806
ID337694641,4,"6569, 7429, 5493","6712, 7027, 7339",4.037445353535644
ID950743715,4,"6570, 5868, 7834","5136, 7055, 6132",3.899396441750028
ID305852632,Not specified,6452,"7683, 6562",2.4940280591285298
ID20536054,2,"6351, 6194, 6147, 6966, 5254, 7873, 6508","5017, 6811, 5827, 7734, 6404, 7794, 6091, 7845",3.5135975519723703
ID570825270,5,"5321, 6789, 5728","6628, 5185, 6605",1.3231612255610956
ID338752752,1,6013,6342,0.7615105755739324
ID185156187,1,6775,"5935, 6803",3.6980177747692933
ID679578887,4,"7932, 7536, 6653, 5197","7572, 7137, 5386, 7140, 6158",2.369755673850557
ID645381049,2,6711,6223,6.376033603886076
ID451154715,5,"7427, 6692, 7557, 7542, 6662, 5146, 5110","6980, 7995, 5493, 7990, 5675, 6829, 6853, 7686",3.6103776999404253
ID123718072,1,7734,6740,0.539411880660182
ID574698552,2,6126,7551,3.605085377137522
ID372649137,1,"6636, 7323","7800, 6303",2.1799928611073263
ID694466027,Not specified,6955,5706,4.599459723893207
ID486796148,5,"7490, 7939","6646, 6328, 5623",6.918776708885914
ID426048044,2,7568,"7619, 6567",4.122394350667867
ID476019582,2,5675,5336,0.0
ID723787459,4,"5608, 7675, 7685","7235, 5265, 6050",1.6466471790058013
ID989963741,5,"7834, 6917, 7633","5270, 5859, 7376",1.3973969052640616
ID42725244,3,"5925, 7633, 6917, 5206","7289, 7342, 7211, 6913, 5184",2.8608391282282515
ID454931972,1,5596,5804,4.293518132114374
ID427794698,Not specified,6483,6628,5.681551598331304
ID830294234,5,"7810, 5471, 5080, 6736, 7852, 6342, 7004","5468, 6440, 6073, 7781, 7514, 6949, 7400, 7966",1.8014916717655232
ID514734969,Not specified,"6643, 5927, 7588","7578, 7701, 5615",4.194900678123301
ID479033396,Not specified,"5110, 7198, 6490","7647, 5864, 5704",4.084370255585042
ID906251562,5,"6324, 6347, 6519","5209, 5008, 6005",2.0224637173980677
ID904306099,Not specified,5338,5193,2.0796994808096585
ID506503885,1,"7495, 6568, 6298, 6139, 6611, 5677, 5496","6529, 7439, 7389, 6296, 7915, 5088, 5733, 5440",7.336844193418637
ID35501139,Not specified,7895,"6357, 7111",2.0467977513525537
ID231201943,Not specified,"5218, 7858, 5812, 7923","6391, 7968, 6666, 6310, 7871",3.5152879408324162
ID275586401,5,5545,5021,0.0
ID740680336,2,7250,"5461, 7191",0.0398303480765656
ID7757494,3,"7381, 6613, 6569, 6424, 7741, 6135","5583, 6557, 5711, 5263, 6582, 7436",2.6018320649838116
ID972682003,2,7046,5122,0.5263050916587355
ID313247348,5,6833,6801,6.151460947968999
ID946549625,4,7144,"6948, 5172",6.592353765417984
ID320460104,4,6572,7530,7.174537119900863
ID455536505,Not specified,"6994, 6702, 6661, 5172, 7726","7581, 6049, 5943, 7295, 7712",3.105919867225466
ID623454233,4,5333,"7373, 7501",10.0
ID783357742,Not specified,"6373, 6635, 6198","7431, 7176, 6668",1.9374726061040477
ID301588991,1,7969,"6836, 5430",3.815055978194148
ID290829934,4,"5838, 6695, 6228, 6107","6575, 5938, 6976, 6815",2.114728451211498
ID175000370,1,6701,7068,4.59394894562128
ID631107382,4,6111,5838,3.1458840611837595
ID282005483,5,"5044, 6954, 6752, 5508","6174, 7893, 7641, 6512",2.5493028637672683
ID386164957,2,7748,"7632, 7371",0.9451299717177795
ID147415934,2,"7177, 6294, 7553","7863, 6631, 6031",2.1924264425627715
ID867538148,4,"6035, 7088, 5358, 7454","5190, 6636, 7235, 6700, 7636",7.623061487277322
ID310578499,4,5009,5790,4.468270747006347
ID817688186,3,"6826, 7273, 7648","6192, 6896, 6657",3.2167283295272138
ID568042574,5,5419,6384,2.894262999235313
ID790827241,5,7880,7418,2.212611337217573
ID245477982,4,6101,5488,1.8867483138521557
ID137616083,2,7548,6974,1.4528923083714123
ID91547044,4,6604,"6987, 6119",5.3210045749211154
ID473359442,1,"7932, 7489, 6719, 5520, 5343, 5557","6264, 6265, 5370, 6695, 5838, 5695",4.007604078667488
ID953223903,2,"6205, 7293, 7112, 5921","5933, 7827, 5875, 5267",4.765864042482004
ID620492730,5,"5818, 5524","5705, 6491",5.6513498296234985
ID331836242,Not specified,"5655, 7254, 7365, 7487","6524, 6782, 6897, 5271, 5849",1.6479542949186528
ID279444353,Not specified,"7593, 5996","5807, 6232",2.1265778173494505
ID24921261,2,7186,6728,2.986040033820643
ID820950756,3,"6377, 6120","7475, 5589",3.25007627870448
ID223579355,4,6917,5287,0.0
ID121475908,1,7048,"5763, 5560",3.4875733392874695
ID516239010,Not specified,7166,"7930, 5111",6.555997211428277
ID841543918,3,"5587, 6056, 5272","6876, 6588, 7182",2.5290578008592317
ID864016778,5,"6409, 5721, 5022","6348, 7422, 6344",1.4794751704475815
ID214681813,3,"6750, 5098, 7159","5404, 7340, 6445",4.486520515548924
ID735405334,2,"5827, 6508, 5879, 7119","6246, 6768, 7852, 6711, 7837",6.009098716790103
ID529896581,5,"6560, 6098, 7554, 6080","6951, 5655, 7457, 6797, 6825",6.047737211287851
ID203931702,4,"6363, 6368","7631, 6008",3.9671969750907947
ID6974488,Not specified,6292,5033,4.565447651585454
ID506528568,5,7058,6430,0.0
ID178541928,Not specified,"6135, 5137, 7584, 7923","5294, 5302, 7558, 6947, 6353",4.476351279248416
ID350622581,1,"5721, 7677","5459, 7347",2.7243956267226066
ID237009760,Not specified,7248,7765,4.50969615677325
ID708950049,5,5584,5170,3.8892607735598292
ID9624666,2,"5795, 6990, 5475","6127, 7963, 5106",1.7103075815433544
ID757160738,1,5679,7742,3.7029016479621277
ID909312363,2,"7952, 7101, 6256, 6288","7674, 7156, 6266, 5595, 5800",4.244681529881609
ID207736213,5,"7921, 7350","5965, 6254",2.2969036993673964
ID390029361,3,6763,"6978, 5611",3.400782652266736
ID1695433,3,"6654, 5068, 5006","5738, 5396, 5280",4.614038233684693
ID376404572,Not specified,"5911, 5838, 6732, 7086","7753, 6915, 6896, 7512, 6331",4.951652313783293
ID524055817,2,6514,6584,4.1446111679088995
ID615133543,3,"7895, 7998, 6764, 7866","7958, 6879, 5722, 6503, 5239",1.6688911779477524
ID40756185,5,7671,5316,1.8710638632886636
ID148296810,1,6075,5627,3.906688738678058
ID915116729,3,"5589, 5644, 5352","6395, 6855, 7316",6.606647321342964
ID556041688,Not specified,"6316, 6854, 7879, 6346, 5420, 6470, 5192","6980, 5912, 6430, 5476, 6221, 7786, 6494, 6737",2.202867811359252
ID233128167,3,"6951, 6662, 5164, 6173","7693, 6657, 7578, 7780, 5508",5.0472587666592394
ID202093630,Not specified,"6137, 5035, 5176","6625, 5683, 5203",3.3138832979569735
ID699395425,2,"6709, 5418, 7348","7219, 6102, 7680",3.8481641443201835
ID627959102,3,5391,5627,3.934984952920079
ID310415879,1,"6083, 7676, 5004","5400, 5171, 5957",2.3131848407382907
ID229576780,1,7039,7060,3.200252589700089
ID197731892,4,"5618, 7872, 5159","5365, 5817, 7524",2.6311599913527335
ID55752617,4,"5079, 6274, 5358","6425, 7588, 6612",2.327553830591713
ID93319387,5,"7991, 6668","7607, 6712",6.7919321121768395
ID730855004,2,7341,5604,3.659999445616838
ID361690759,3,7467,6413,1.8265744511361834
ID813081854,3,6137,6839,2.994933136134849
ID54689037,1,6047,6294,2.4389428287653807
ID21781377,2,"5528, 6873","6277, 5802",3.5086135554738496
ID257272721,4,"6807, 5220, 7545, 5482, 5794, 5346, 6116","5686, 6230, 6670, 6106, 5474, 5626, 5090, 5302",2.0004340684140915
ID235094717,4,6294,6404,5.741686728318303
ID711935143,5,6048,"7746, 5835",1.891594303650301
ID409844072,4,"7177, 7249, 6729, 7896, 6992, 7493, 5252","6673, 6676, 6533, 6028, 6060, 6323, 6836, 7939",1.9575185507547819
ID140743659,1,"7051, 5936","6833, 7284",0.5007964290263045
ID248391560,1,"7906, 6521, 6861, 6077","6151, 7352, 6046, 7328, 7914",5.442252312135589
ID879346561,2,"5542, 7176, 5724, 5118, 7260, 5805","6457, 5596, 7598, 7080, 5937, 6590",3.8236920538891854
ID916666599,Not specified,5172,"7967, 6290",1.58070216667234
ID229711991,5,5153,"6542, 5763",1.7762346451342896
ID709042967,Not specified,5424,7428,2.278746095933238
ID11058549,3,5639,7703,3.539190793547259
ID557287666,Not specified,"5553, 5457, 6871, 7674, 5438, 7449","7997, 7265, 5985, 6455, 7477, 5788",4.478198293028257
ID504718477,1,"5236, 7026","7943, 7898, 7767",0.0
ID753065343,2,6283,5176,6.5189561940927865
ID352649182,Not specified,"7431, 6543","6594, 6306",6.249207920256549
ID507500988,1,"6938, 5688, 7509, 6564, 5464","6599, 5109, 7574, 6318, 6250",5.359316935865568
ID139649365,4,7860,7885,7.87227095073831
ID327523864,2,"5606, 5648, 6078, 5880, 6529, 7721","7392, 5687, 6198, 7322, 5771, 6721",5.557457670900727
ID254330083,2,7525,6021,0.894180272776891
ID556447227,2,5566,7456,5.898369525578984
ID96448810,1,"7578, 6573, 7227","7622, 6751, 7091",4.058457024124247
ID774301261,Not specified,"6474, 7564, 7256","5921, 5087, 7324",3.7378394267382444
ID43307592,2,5948,7149,2.9080198471105545
ID288472436,4,5765,"7442, 5252",1.670875230848802
ID684376833,Not specified,"7848, 5575, 5952, 7691","5725, 5354, 7306, 5591, 6086",4.17166772407205
ID272616269,4,6870,"7537, 6778",3.795656679145064
ID537434243,5,"5879, 6886, 5419","7193, 5519, 6957",3.07873261302827
ID314303311,3,"7441, 7308","5849, 5946",1.3353019226346567
ID461491015,5,"7348, 6276, 7253, 7150","6795, 6297, 6449, 6279, 6866",4.0818918162601925
ID765141822,5,6019,5545,5.331571557213211
ID810911410,5,"7643, 5465","7639, 5256, 5128",3.86976294966405
ID189908730,1,7717,5237,3.0703378800706256
ID486397740,3,"7748, 7615, 7445","5727, 7780, 7344",3.212310896826645
ID935053488,5,7853,6741,4.475364801668818
ID867235435,3,"7413, 6990","6251, 5251",2.6329732086367823
ID957620363,3,"7098, 6640, 7971, 5161","7475, 7419, 7882, 6580, 5144",3.187411054462839
ID647589208,4,6150,6520,1.4670911554486286
ID199292359,4,6169,7422,2.0633758708779126
ID997391766,1,6841,7209,6.4589148035714725
ID288114998,3,"5982, 7239, 7525, 5596","7531, 7821, 5030, 5312, 5942",4.634432369931696
ID704618904,3,"5774, 7047, 5370","7276, 6053, 7121",3.167905921693139
ID979490766,Not specified,"5738, 7345, 6771, 6627, 5741, 7263","7890, 5363, 5518, 7807, 5325, 5860",2.8577678567486218
ID339559604,1,7928,7428,7.870838429961054
ID457236885,5,"5768, 5043, 5810, 5099, 7937, 6684","5963, 5986, 5924, 5906, 6796, 6696",0.2252094287032714
ID546784188,2,"6000, 7176, 7488, 6212, 6555, 5796, 5555","7071, 7900, 6616, 5273, 5927, 7979, 7879, 6574",2.8797407287743257
ID890593051,3,"6244, 7861, 5038, 5237","5156, 5894, 7392, 6846, 7091",2.9675971165331165
ID825473047,2,"6825, 6585, 7825","7877, 5829, 6954",2.627766840588267
ID38426302,3,6040,6576,4.9247058371947094
ID674840983,5,"6092, 6688, 6349","7756, 7844, 5632",0.617307836493388
ID361620737,3,5913,"7979, 7879",4.465037142030061
ID217285569,3,6556,6117,3.7562435011327193
ID2988433,1,"6067, 6193, 6986","6973, 5211, 7696",2.4570687140944654
ID446113493,3,6024,"5712, 6233",1.40115384666223
ID864938211,5,"7357, 5632, 5020, 5326","5742, 6488, 5647, 6611",4.425003148928646
ID71925146,2,"5429, 6023, 6678","7751, 7887, 7214",3.8264932227827657
ID857145133,2,6933,"6867, 7543",6.989658065335075
ID607333658,2,"7437, 7131, 7928, 6075, 6354, 5099","5197, 7308, 5639, 6855, 5193, 5474",4.02164571606199
ID783767671,Not specified,6763,6188,5.277142669532584
ID517916565,1,7304,5059,0.0
ID81698470,Not specified,7892,6236,4.1008023115409165
ID782274448,5,6071,6599,10.0
ID992438558,3,6580,6529,4.960991444843826
ID644018371,4,"6866, 5088, 6061","6221, 5575, 5308",4.520628301129731
ID96417701,5,"5918, 6051, 5659","7585, 6134, 7931",5.4451298590004535
ID730363726,5,5359,6448,1.2642474576566074
ID527235199,2,5079,5383,1.6445168582176102
ID3106063,2,"5135, 5130, 5663","5768, 5234, 7999",3.780137005987477
ID458695264,5,"5540, 5476, 7167, 5955","7953, 5356, 7466, 6772, 7405",2.4791243578433493
ID534718224,5,"6510, 5349, 5337","5183, 7557, 5098",2.4010186663589477
ID794977483,3,"6805, 6418, 6084, 5195, 6963, 5340, 5068, 6655, 5997","7430, 7393, 5530, 6822, 6382, 6269, 7745, 7006, 7949",2.207018896389796
ID836693349,3,6862,5562,3.5342263862012393
ID389180369,4,6888,6510,1.469232373288507
ID804604918,3,6123,6717,4.116065352366535
ID601931576,4,"5832, 6500","7313, 6074",5.8831693863734476
ID516884396,Not specified,5152,7546,5.449643505355174
ID184657713,4,6350,6290,6.388608111959497
ID517986885,2,5386,"6367, 6193",2.31926634667822
ID575006228,3,"6446, 7326, 5910, 5235, 5581","5941, 6571, 6711, 6740, 6616",2.7484338929540595
ID303276513,4,"7774, 7505, 6291","7254, 6202, 6616",7.427684518367262
ID359136739,2,6008,"7933, 5099",2.6660637388504256
ID230137116,3,"5194, 5872","6902, 7351",4.323077378478341
ID864782810,1,6192,"6751, 6846",2.079232081307348
ID477066015,Not specified,"6579, 6159, 7202, 5942","6779, 7574, 5362, 5707, 6487",3.7018288840041453
ID517963902,4,6153,7826,2.9920783135715716
ID217990473,1,5622,7926,6.67942955168884
ID97650888,Not specified,"5363, 6626, 7892","5917, 5979, 5200",5.693110585240116
ID532162062,Not specified,"7932, 6322, 5122","7424, 6843, 7625",4.690676345554893
ID568792434,5,6728,5589,2.8155892434798124
ID289355224,2,"5513, 7249","7501, 7373",2.737837572200179
ID464715174,5,"5900, 5817, 5514, 5708","6161, 5550, 5176, 7077, 5140",2.4047901914019696
ID646807445,Not specified,"5593, 6169","6376, 5866, 6353",2.830592569902896
ID12026393,3,6906,"5472, 6476",3.16082314900477
ID883764869,3,7639,6951,6.4179938615138
ID200080958,2,5530,5369,2.531004317028013
ID168475838,3,"7622, 6091, 7794, 7401, 6919, 6241, 6577","7973, 7499, 7754, 6868, 6923, 7700, 7742, 7707",2.7439418454860696
ID289853547,4,"5524, 5468","5818, 6279",3.923117198911604
ID760613048,4,6674,"5134, 6842",5.8219979518179645
ID559497844,2,"7746, 6848, 5856","5908, 7012, 7052",5.373267763295549
ID918828733,2,7166,6023,1.7122269494598235
ID95522685,Not specified,"5304, 7834, 5317","5656, 5055, 5251",1.5455353396008658
ID462051509,5,"5549, 5467, 7312","5407, 6860, 5852",2.9370234480492527
ID112282816,1,"5618, 5103, 7169, 6524","6412, 6679, 7081, 6905, 7188",3.962002579298273
ID907078501,4,6132,5426,0.5516960372982291
ID733011382,Not specified,"6505, 7796, 7422, 7249","5501, 5776, 6703, 6879, 7292",0.2608468628887889
ID874507621,3,5768,"6610, 5649",4.515264952416638
ID748305263,1,6211,7995,8.114501514581715
ID273640985,3,6500,"7102, 5456",4.012550938144836
ID852888442,4,6476,6573,1.6100843208896705
ID547753332,2,"7930, 6265","5222, 6307",4.974748983685588
ID876908373,Not specified,6180,"6142, 7462",3.4721884450946683
ID399831757,3,"5513, 7373","5534, 5333",2.1805790967778957
ID300290993,Not specified,"7483, 5921, 6290","5409, 6316, 5737",3.757761908828588
ID644756463,1,7711,5049,5.099783383322357
ID206060056,4,"6307, 5888","5757, 6192",0.08838378141824621
ID872155403,3,"6117, 7861","5777, 7639",5.812057300678797
ID522127253,3,"6730, 6388, 5983","6343, 7286, 5554",1.6329295109150825
ID974960862,5,"6532, 5395, 7671, 5134, 6466, 6647","5859, 5243, 6319, 7757, 6972, 6350",1.0573919328058257
ID282856144,5,"6093, 5688, 5433, 6941, 5661, 5732","6362, 5495, 7021, 6086, 6087, 5785",4.0471172790605126
ID646227959,5,"7491, 5688, 5433, 5292, 5762, 5627, 6779","6878, 6928, 6250, 5491, 5446, 6436, 5100, 7990",3.2333204444309938
ID242207051,1,6864,"6647, 7095",1.2574271122287728
ID19958027,3,6702,5692,7.505698204084071
ID490012981,4,"6357, 5117, 6324, 5864, 7398, 7512","7735, 6722, 6419, 5299, 6035, 6672",2.5643207076361123
