Book ID,Book Genre,Barcode,Difficulty (Reader suggested),Number Of Words,Price (2017),Price (2018),Most Sold At,Number Sold
7214,26,#26-331200,3,4163,21.546682308385837,22.855655701629015,Level 5 Daniel Shop,4447
7215,25,#25-444055,2,1447,34.2289822965174,33.99446769878777,Daniel's Bookshop,2935
7216,29,#29-362566,1,293,17.74650254570412,17.53401588118698,DHC-Online,3736
7217,13,#13-368444,1,2327,5.652792706409257,7.429189819602838,PythonBooks,273
7218,11,#11-491101,5,1027,28.178554798222848,27.9120587757143,Daniel's Bookshop,937
7219,8,#8-454350,4,3253,49.52513869207131,49.97016510349813,Level 5 Daniel Shop,3223
7220,25,#25-389046,2,4507,18.086776160027046,18.314507566320547,PythonBooks,885
7221,12,#12-341750,3,2940,36.501934443687006,37.22302839861653,Level 5 Daniel Shop,1855
7222,30,#30-304342,5,3641,35.171365729205874,36.485674019956136,Level 5 Daniel Shop,4508
7223,18,#18-411839,5,3912,26.198948843850165,25.970925324238458,DHC-Online,1950
7224,6,#6-496812,3,806,42.231521855903836,41.90416889549525,EduBooks,3475
7225,7,#7-493016,1,2264,26.000453801424463,26.152024873033472,Level 5 Daniel Shop,2497
7226,14,#14-347232,4,1399,46.766123011720346,47.097375161776,PythonBooks,3680
7227,5,#5-403965,1,2302,6.9385047110731355,7.3343943860188245,Daniel's Bookshop,4749
7228,29,#29-360811,3,1391,41.213580542957715,42.57385990303685,EduBooks,4295
7229,23,#23-301216,5,3817,2.178764040980454,2.208974926228095,EduBooks,1653
7230,12,#12-457166,2,3973,14.89604291957272,14.635952134646917,Daniel's Bookshop,2783
7231,3,#3-420166,5,3515,39.72459769051294,40.356860333270596,Level 5 Daniel Shop,252
7232,25,#25-368772,4,1815,44.89144090745712,46.0407220697941,DHC-Online,3094
7233,13,#13-313016,5,4049,9.991630115084803,11.502830779708137,Daniel's Bookshop,4336
7234,8,#8-363601,5,493,3.7946718528868955,3.8537709727029896,EduBooks,598
7235,24,#24-470758,4,2315,38.695093368415264,38.73884556511973,Daniel's Bookshop,3078
7236,20,#20-346591,1,1374,2.9064292622733037,4.1685418539125205,PythonBooks,2591
7237,3,#3-367819,2,1175,4.301511479748431,5.225189191066989,EduBooks,1573
7238,4,#4-448980,2,1850,29.482851942734527,30.59155354652743,PythonBooks,4106
7239,19,#19-486843,1,386,39.13210392308156,38.985331278415785,Daniel's Bookshop,4872
7240,11,#11-419662,4,2962,44.20839704507631,43.84542007985144,Daniel's Bookshop,3237
7241,8,#8-300379,4,2188,31.04619349470696,31.58092360231592,Level 5 Daniel Shop,2248
7242,25,#25-323531,2,2442,48.057659428526215,49.86984700066463,PythonBooks,2366
7243,7,#7-430797,2,4089,38.34702958232657,39.52309905007549,Daniel's Bookshop,2563
7244,20,#20-357756,1,252,48.19902535172254,48.48995260511419,Level 5 Daniel Shop,1931
7245,4,#4-449284,3,1980,19.93402554453219,20.672721185105484,DHC-Online,987
7246,27,#27-437543,5,1821,3.7453534189636892,4.670527703370812,DHC-Online,583
7247,9,#9-319129,1,2985,4.596348328281459,6.505828492307797,PythonBooks,2084
7248,22,#22-306158,5,2245,8.21611263854318,8.853047821718114,DHC-Online,3996
7249,22,#22-455945,3,3303,20.129048454773493,20.879115527317794,DHC-Online,3224
7250,16,#16-449797,5,1760,49.037453187397816,48.625017330402315,PythonBooks,3651
7251,28,#28-309033,2,2806,44.14114140957042,45.76638258643097,Level 5 Daniel Shop,2293
7252,21,#21-343542,1,3971,21.593546364627255,21.42586424288032,Level 5 Daniel Shop,1819
7253,8,#8-487649,2,880,2.671056963725189,4.523618014382842,EduBooks,2353
7254,8,#8-433453,3,4966,22.373959585694074,23.807990965528965,EduBooks,4641
7255,15,#15-411709,2,3937,41.20267918586369,40.801088602071445,EduBooks,1935
7256,17,#17-345051,5,2737,48.328357731933444,49.7524865422125,PythonBooks,2404
7257,27,#27-347698,5,3992,2.350211523501932,2.745235393829686,EduBooks,146
7258,20,#20-489010,2,2546,6.63749793310807,8.277995241937536,DHC-Online,4149
7259,2,#2-338299,3,3020,31.839881241365685,32.46577302234764,DHC-Online,3622
7260,23,#23-361218,2,2474,17.683246659362602,18.366028388573643,EduBooks,148
7261,26,#26-496583,1,709,25.47872029052158,25.95506150199577,DHC-Online,3192
7262,25,#25-381114,4,1515,42.35593845653956,43.22868086426645,EduBooks,998
7263,17,#17-354751,3,161,5.004031555051875,6.5481984594772324,DHC-Online,1703
7264,10,#10-354796,1,3613,19.098909839314665,20.36399468601636,PythonBooks,1427
7265,0,#0-301067,5,3415,40.23466302287642,40.74749877011427,Level 5 Daniel Shop,2621
7266,17,#17-484203,4,571,21.411022365214738,23.37416421658998,Level 5 Daniel Shop,1722
7267,25,#25-436466,4,3413,47.892534179772056,49.75043202849316,EduBooks,4488
7268,8,#8-431056,4,175,34.07614227977928,35.9574961958721,Level 5 Daniel Shop,1235
7269,2,#2-496293,1,2212,21.933577959702422,22.05261676930525,DHC-Online,3115
7270,23,#23-330172,4,280,35.11089097265252,35.10755915512898,Daniel's Bookshop,3997
7271,9,#9-366938,1,3212,17.059853056674743,17.625320222321253,PythonBooks,4246
7272,29,#29-459810,2,4259,45.14482955261992,45.839637922452624,EduBooks,451
7273,22,#22-421230,2,4397,19.67852965111548,21.47552625378936,Level 5 Daniel Shop,1449
7274,2,#2-357476,4,2708,27.734580884131006,29.42787147353858,EduBooks,3832
7275,17,#17-477204,3,1298,48.30946183136346,48.09197393749038,DHC-Online,2204
7276,24,#24-483020,1,3844,12.53932028279954,14.020577480754262,DHC-Online,2064
7277,13,#13-336726,1,1786,6.5353045160097585,8.004420429140094,PythonBooks,1033
7278,3,#3-460288,1,309,16.82785671284951,17.389636449737516,EduBooks,263
7279,0,#0-394665,3,173,35.58483226841874,36.60890128757508,DHC-Online,887
7280,24,#24-426594,5,3139,6.425739316051531,7.2916366450819385,Level 5 Daniel Shop,1421
7281,12,#12-499050,3,1803,29.41680180750419,30.542637178453994,EduBooks,2153
7282,9,#9-444844,4,1853,1.5062786664677192,3.3098125023263156,DHC-Online,3614
7283,8,#8-374688,3,4675,38.35939625976686,40.07853172855297,EduBooks,2399
7284,20,#20-492701,5,1399,20.70690933143773,20.695664901056613,EduBooks,4618
7285,9,#9-410919,2,1583,45.20419973779997,45.604211957877496,PythonBooks,250
7286,22,#22-494795,3,4240,15.703682950447435,15.727109431138127,Daniel's Bookshop,4514
7287,6,#6-389149,4,1806,37.940644770450525,37.71080260630503,Level 5 Daniel Shop,1681
7288,18,#18-380341,5,118,42.13216198896513,43.05274112690089,Level 5 Daniel Shop,1189
7289,23,#23-307546,5,4370,20.510636861343052,21.654719724872145,PythonBooks,4425
7290,15,#15-429200,2,539,16.040725758222486,15.582268841456544,Daniel's Bookshop,685
7291,3,#3-484947,1,3335,48.6517518102074,50.36542963579474,Daniel's Bookshop,2312
7292,20,#20-340646,4,4097,14.305182960576959,15.01485586774847,PythonBooks,4901
7293,12,#12-382998,4,4716,44.919571186123854,46.043482305131484,PythonBooks,2170
7294,29,#29-496141,5,489,35.68381137964635,37.04630389041298,Level 5 Daniel Shop,1879
7295,2,#2-427914,4,2356,19.813308008865764,19.442812053368534,DHC-Online,1882
7296,6,#6-344262,2,2979,43.94233692407898,45.26205391202129,Daniel's Bookshop,146
7297,20,#20-365178,4,1425,7.395532051980686,8.730689280748733,EduBooks,1439
7298,17,#17-361018,3,4502,48.741170958941545,48.41942557578981,EduBooks,4663
7299,5,#5-332518,5,447,9.327535297115558,9.9831986705866,Daniel's Bookshop,278
7300,8,#8-476954,5,2469,40.182122602168654,41.95743770586679,EduBooks,4744
7301,22,#22-435661,4,264,12.421076038519878,12.386794338969507,EduBooks,2854
7302,20,#20-324643,2,718,5.47140186885319,5.30733922614881,Level 5 Daniel Shop,1335
7303,15,#15-496533,5,4320,9.699683698725982,9.868186899629828,Level 5 Daniel Shop,3014
7304,16,#16-357516,4,1464,27.223252053328398,27.927424028395045,Daniel's Bookshop,1617
7305,10,#10-358026,4,4691,42.739288804636516,43.18121504748289,Level 5 Daniel Shop,1778
7306,5,#5-462391,2,1988,36.34314692957834,37.81084086656792,Level 5 Daniel Shop,3779
7307,21,#21-395911,4,366,49.46263879688378,50.74834799505271,PythonBooks,3195
7308,7,#7-305662,3,2236,38.581999971528504,38.8959064283429,EduBooks,3566
7309,30,#30-411920,2,427,3.9316111787754453,4.193839093329839,DHC-Online,2192
7310,2,#2-431341,5,331,30.96624637572295,32.53598312347887,PythonBooks,3933
7311,29,#29-402597,2,4463,40.46071846542936,41.69436136478239,Level 5 Daniel Shop,2297
7312,13,#13-388352,4,2783,15.839790846202586,16.221286852138025,Level 5 Daniel Shop,809
7313,3,#3-440605,4,3811,29.364883123736927,30.574772801038446,DHC-Online,1635
7314,8,#8-495790,5,1387,38.45794674045554,40.20170768558506,Level 5 Daniel Shop,3207
7315,28,#28-338688,1,4618,36.22287799091555,37.11976387593418,PythonBooks,345
7316,4,#4-367671,5,1570,16.275660360124178,18.201633798083286,DHC-Online,4838
7317,19,#19-367052,1,4028,18.59170132161021,20.05519380639637,EduBooks,1840
7318,0,#0-415325,1,364,15.386584385224115,17.315947724007035,PythonBooks,2183
7319,2,#2-422526,4,673,36.298880133815786,36.083099793293634,EduBooks,3439
7320,16,#16-404107,3,1483,9.0113321842468,8.599162887368388,Daniel's Bookshop,4600
7321,19,#19-418501,4,2363,17.364584408435473,19.072728474438538,PythonBooks,3094
7322,14,#14-440728,1,1543,35.65498526781135,35.82986703141564,Level 5 Daniel Shop,2479
7323,0,#0-489564,1,1807,12.536980990370648,12.038960602470683,Level 5 Daniel Shop,4273
7324,12,#12-325435,3,1350,29.5851395728253,30.31718239904878,EduBooks,4233
7325,10,#10-390286,1,2477,8.776173131582652,10.69647578724334,Daniel's Bookshop,2349
7326,12,#12-404541,3,1535,33.464163359556146,34.59726089797037,PythonBooks,3679
7327,27,#27-343821,2,2153,10.006818102069625,10.641976151868679,PythonBooks,4006
7328,14,#14-472573,3,4456,16.64209145531075,18.16447681990848,Daniel's Bookshop,4493
7329,20,#20-378775,3,691,23.865771723823777,24.697962208663466,PythonBooks,774
7330,0,#0-342617,3,3119,18.08363419996399,19.29321753921972,DHC-Online,1618
7331,21,#21-372522,1,1763,28.151996293946844,29.32460573938186,Daniel's Bookshop,643
7332,16,#16-366725,2,914,30.907078017826468,31.67688905777595,DHC-Online,3869
7333,13,#13-350405,3,1962,1.4208067800585356,1.602162279531714,Level 5 Daniel Shop,1619
7334,1,#1-321260,5,783,14.819142297843483,15.633853602883153,DHC-Online,3012
7335,2,#2-467009,5,3647,41.933860307110855,43.90209687484115,DHC-Online,2263
7336,0,#0-365114,1,4475,21.686633445862906,21.609329056395694,Level 5 Daniel Shop,4702
7337,0,#0-353691,1,3155,20.835943228999604,21.02040440486024,Level 5 Daniel Shop,1461
7338,16,#16-336937,1,2822,20.977716725060386,21.809501142697773,Level 5 Daniel Shop,454
7339,9,#9-441274,1,3948,45.38034079351122,45.41022585137571,DHC-Online,4471
7340,27,#27-309598,2,4780,25.123651475013705,25.24486221189409,Level 5 Daniel Shop,4900
7341,8,#8-332732,1,2140,17.3769748644175,17.652579636650586,EduBooks,1225
7342,23,#23-423654,2,2894,24.03524537801262,24.804116697052006,Level 5 Daniel Shop,4412
7343,14,#14-307622,1,3339,7.037837648384593,6.647194929709107,PythonBooks,2511
7344,2,#2-305558,5,409,12.742448647410734,13.80570749607977,PythonBooks,4786
7345,10,#10-367641,5,615,5.120712938708007,5.155006929476509,DHC-Online,562
7346,25,#25-477976,3,2554,22.87003962439026,23.35684094514577,Daniel's Bookshop,330
7347,25,#25-461819,3,4842,17.948339149018288,17.705254649912852,Level 5 Daniel Shop,120
7348,8,#8-355799,4,4292,20.55574997972203,20.294384412117594,DHC-Online,4103
7349,9,#9-410726,3,2940,26.066724557337167,27.38601597184277,Level 5 Daniel Shop,1207
7350,17,#17-340828,4,3897,35.00276784471242,36.76432739708452,Daniel's Bookshop,665
7351,9,#9-319129,1,1060,9.43681471920317,11.3723491152073,Daniel's Bookshop,1454
7352,15,#15-476176,1,4636,38.321418463681425,39.30547238970307,EduBooks,1066
7353,0,#0-350236,5,590,11.959211467151205,12.932553651728078,PythonBooks,2024
7354,9,#9-441313,3,2798,27.779644563077053,27.86588700869575,EduBooks,2907
7355,7,#7-406787,3,440,26.042615294399983,27.86636802277166,PythonBooks,1157
7356,1,#1-379067,3,2085,17.61595360232344,17.879012212625746,DHC-Online,1446
7357,15,#15-387603,4,798,38.52350900083451,38.59814709395612,EduBooks,1407
7358,24,#24-486086,4,1982,31.94280243733523,32.42325900338525,EduBooks,525
7359,21,#21-498803,4,1181,42.52063520321321,42.86486460248589,Daniel's Bookshop,2869
7360,29,#29-433704,5,1294,13.317864858150552,13.64537163520725,Daniel's Bookshop,4658
7361,18,#18-346870,5,4645,1.2283951192171905,3.0135774405415816,EduBooks,2762
7362,7,#7-416875,1,1987,17.064170301764406,17.162957684837394,DHC-Online,1184
7363,4,#4-414829,2,798,39.320659266221206,39.55117629772731,DHC-Online,3386
7364,17,#17-363403,4,3966,29.110079698200657,29.8354856089437,DHC-Online,3200
7365,8,#8-451716,5,1772,38.241510088378135,40.02368012861342,EduBooks,3252
7366,24,#24-382329,4,4709,43.784679014182544,43.93280768116628,EduBooks,2883
7367,12,#12-483130,5,4424,23.0616344605688,24.27415625574639,EduBooks,3635
7368,6,#6-383176,5,2431,14.888613546984416,15.466100145239656,EduBooks,3823
7369,2,#2-305832,5,1442,22.612093381704664,24.45879741736953,PythonBooks,951
7370,27,#27-402858,1,1156,1.508791233136995,2.5649194103683715,Daniel's Bookshop,2118
7371,0,#0-482359,3,1175,31.90137732245245,31.66384432198848,Level 5 Daniel Shop,3591
7372,10,#10-470722,1,267,37.89987630472137,38.460085465836116,Daniel's Bookshop,2352
7373,22,#22-470585,1,4344,8.369095116197563,9.280853522761108,Level 5 Daniel Shop,2829
7374,17,#17-325206,5,4241,10.162170746338273,10.797732958613164,DHC-Online,3956
7375,21,#21-423260,3,1336,28.431986865191934,29.15895756968291,PythonBooks,1987
7376,28,#28-306821,2,1731,19.022183801496293,18.973646224267057,Daniel's Bookshop,470
7377,8,#8-410128,1,4857,42.99608226888707,42.65233649680376,DHC-Online,4054
7378,17,#17-461677,5,1985,14.82091695347813,16.65102557695691,PythonBooks,4765
7379,21,#21-398599,5,511,37.82636692759772,37.98958756594166,Daniel's Bookshop,3178
7380,23,#23-335670,4,3304,30.86079743732368,30.9747624429365,Level 5 Daniel Shop,1538
7381,9,#9-350242,4,3764,16.35090636758779,16.362500359419403,PythonBooks,2790
7382,20,#20-471622,4,4764,20.227722034550016,20.508665617609058,Daniel's Bookshop,2672
7383,9,#9-334849,2,531,34.06537877838388,35.62048020643192,Daniel's Bookshop,3274
7384,25,#25-402502,4,3809,9.033757249882225,9.218142029119347,DHC-Online,432
7385,4,#4-378202,3,1508,45.26203586958293,46.69632121149014,Daniel's Bookshop,4532
7386,5,#5-322142,2,3964,29.303097044346146,30.74625819782841,Daniel's Bookshop,4524
7387,26,#26-367268,3,4970,1.2303058154746906,1.046776401822159,Level 5 Daniel Shop,2654
7388,15,#15-482625,4,755,3.840654344565441,4.415274010933821,Daniel's Bookshop,913
7389,13,#13-453878,4,1996,41.813862661630154,42.800395755798434,EduBooks,2177
7390,21,#21-318188,5,2367,35.393508500742904,37.37679488304238,PythonBooks,342
7391,24,#24-421403,3,3097,2.4154247559617867,3.365873180539656,Daniel's Bookshop,1708
7392,13,#13-463199,2,1069,16.151365878490008,18.0156484862753,Daniel's Bookshop,124
7393,10,#10-434076,2,899,29.30450169139558,30.165171728826934,EduBooks,2374
7394,0,#0-419500,2,4219,38.53520085191902,38.89196611650329,DHC-Online,3813
7395,16,#16-384671,3,4206,27.282915769975947,26.82070240246744,PythonBooks,708
7396,5,#5-392809,4,3316,24.248645437856485,24.305542742005404,EduBooks,4290
7397,27,#27-361203,5,2425,23.256086204867007,23.875665949438893,Level 5 Daniel Shop,620
7398,13,#13-492270,2,1525,23.923390851942724,25.308960970637674,DHC-Online,1211
7399,17,#17-329705,3,3840,29.211299748236613,29.629642780779047,Level 5 Daniel Shop,1716
7400,10,#10-335747,5,2813,46.65299556957097,46.88660227075061,DHC-Online,640
7401,5,#5-341018,2,2371,17.672358125615204,19.118169573340463,Level 5 Daniel Shop,4800
7402,11,#11-323949,4,1184,15.252057988378185,15.926928467371821,DHC-Online,4590
7403,6,#6-367587,3,3658,11.62321110176394,13.622983060049743,PythonBooks,4783
7404,29,#29-483493,4,2460,44.049954279111496,45.36791046159804,EduBooks,4404
7405,19,#19-466378,3,1101,41.74550701482473,42.00070999336872,Daniel's Bookshop,4868
7406,15,#15-334572,1,484,18.818008658052733,19.774834401857824,EduBooks,347
7407,4,#4-466388,4,3568,17.11591693031482,17.784814383263054,DHC-Online,4307
7408,15,#15-441404,4,650,21.724110348959563,21.870790651501014,Daniel's Bookshop,4431
7409,6,#6-401402,1,4138,46.84294359107642,46.608392223287474,PythonBooks,2806
7410,30,#30-465613,3,1294,35.36913819622702,35.9305646572839,EduBooks,1404
7411,1,#1-455140,1,1431,32.79433563255104,33.521610592552264,PythonBooks,1891
7412,29,#29-497988,3,920,29.11542237775674,30.264063220450808,DHC-Online,2826
7413,16,#16-474148,4,2917,21.188214499499765,22.834912267899455,PythonBooks,2088
7414,21,#21-380967,2,1141,13.140648024342767,13.356369841413922,DHC-Online,1176
7415,1,#1-322433,4,1110,28.03819061456554,28.32951095590275,Daniel's Bookshop,1931
7416,15,#15-456998,2,357,10.998819202274627,11.665332607472623,DHC-Online,2514
7417,23,#23-307838,3,4659,35.800345525289984,37.44133812563809,PythonBooks,3294
7418,26,#26-381857,3,2563,27.807824304869264,27.865689174036696,DHC-Online,533
7419,14,#14-367662,3,1263,38.45048737048714,39.235916502091456,PythonBooks,4838
7420,15,#15-441615,3,680,40.00688306283249,41.50473668231787,PythonBooks,406
7421,2,#2-405841,4,828,35.36147512055742,37.05633871646748,PythonBooks,3996
7422,28,#28-415816,1,4836,42.90677852676338,42.70551197217875,Daniel's Bookshop,1556
7423,23,#23-483916,5,4700,40.00285276348913,41.24853806351818,EduBooks,3996
7424,26,#26-309450,3,4736,39.97859039010515,40.636174126535316,EduBooks,915
7425,26,#26-483292,2,2681,5.27099720272857,5.886640002811319,EduBooks,948
7426,30,#30-379602,2,1953,31.85731236841547,31.670766533926702,PythonBooks,1575
7427,8,#8-385396,3,3179,41.19006525795322,42.129281597792684,Daniel's Bookshop,3964
7428,0,#0-436395,1,4145,16.753122931912205,18.290237091152658,PythonBooks,3448
7429,9,#9-372527,5,4702,11.477308631233656,11.419694589917436,Level 5 Daniel Shop,2842
7430,10,#10-439206,4,3021,22.687616751600302,22.933422382417728,DHC-Online,4689
7431,25,#25-493556,1,704,47.09614541084,47.68818905937855,DHC-Online,703
7432,3,#3-314977,3,4106,6.037778107139687,7.172128095633672,PythonBooks,419
7433,5,#5-302876,1,4076,25.21748858312477,27.079249629796283,Daniel's Bookshop,468
7434,9,#9-453444,1,1499,5.451700548233597,6.861415427921505,Daniel's Bookshop,2061
7435,3,#3-354109,2,3386,37.96614686085966,37.78528485395366,DHC-Online,4782
7436,6,#6-357955,2,332,40.89204203780016,41.237734548676926,Daniel's Bookshop,216
7437,19,#19-405277,5,3484,6.406366699880797,6.248464383116013,Level 5 Daniel Shop,4370
7438,24,#24-356240,1,3202,17.173810415070843,18.780909329109583,Daniel's Bookshop,259
7439,13,#13-489541,1,4057,42.3994759300859,42.540224240612574,EduBooks,1041
7440,20,#20-321743,3,3812,47.02336488463618,47.92407997130896,DHC-Online,401
7441,7,#7-499175,3,3868,32.68804189694612,34.20602953567604,Level 5 Daniel Shop,1154
7442,15,#15-368622,3,4594,25.625265890978582,25.868780119068873,PythonBooks,4147
7443,17,#17-399833,1,3253,10.655873844873316,11.256484208307649,EduBooks,322
7444,25,#25-316881,1,1562,34.20455091852849,35.204174768234274,PythonBooks,2911
7445,10,#10-471248,4,3599,27.874035354480107,27.98500842742761,EduBooks,3419
7446,2,#2-493996,1,4533,5.012664961888032,6.783258541208699,DHC-Online,4269
7447,25,#25-348190,2,2983,41.280291337592196,42.96914296916199,Daniel's Bookshop,2347
7448,0,#0-429158,2,1868,1.4990054352597555,1.8243097503884476,Level 5 Daniel Shop,1477
7449,0,#0-441361,3,1392,10.143175612934234,9.853300638325656,PythonBooks,3665
7450,23,#23-332073,5,4377,17.400721873418842,17.772020151654694,Daniel's Bookshop,4642
7451,3,#3-433789,1,115,29.731302509389433,29.735880087312022,PythonBooks,2958
7452,19,#19-429976,2,4127,9.97653743048814,10.670713703765596,Level 5 Daniel Shop,1555
7453,15,#15-446897,5,1380,28.90598238863769,29.163338930678606,DHC-Online,1018
7454,0,#0-312878,1,1905,17.659337405673128,19.49372739016145,PythonBooks,1134
7455,12,#12-491947,1,443,49.58787622671891,50.670645122959286,Daniel's Bookshop,2673
7456,14,#14-311466,4,3695,40.655799416976635,42.176748458050724,Daniel's Bookshop,2890
7457,3,#3-323246,1,1443,33.10272564691238,34.90256718138134,Daniel's Bookshop,2387
7458,19,#19-403017,3,768,15.84505981671875,15.90578528044826,PythonBooks,3518
7459,21,#21-432838,2,2103,13.314920889160222,14.807324712729056,Daniel's Bookshop,4347
7460,21,#21-422922,5,3606,14.328966312568951,14.570569042344736,PythonBooks,2128
7461,27,#27-392040,1,2422,46.98229540627423,47.08021241463805,Daniel's Bookshop,3666
7462,18,#18-402734,1,1114,33.13428730145677,33.09925583795297,Level 5 Daniel Shop,3899
7463,18,#18-450191,5,4981,36.946600006565475,38.57752944231737,Daniel's Bookshop,1100
7464,9,#9-472335,1,928,28.28730900742115,28.636257084499242,Daniel's Bookshop,3946
7465,20,#20-461657,2,2488,4.071852056082813,3.9433527850274115,Daniel's Bookshop,2142
7466,19,#19-454405,2,1181,37.66420618628788,39.64556919245735,Daniel's Bookshop,766
7467,0,#0-375553,1,4775,29.222631853798863,29.409228055427242,PythonBooks,142
7468,30,#30-402493,3,4104,15.400357093379743,16.980569421176558,Level 5 Daniel Shop,2534
7469,18,#18-356550,4,4480,32.5982299431263,32.77356152709189,PythonBooks,3550
7470,8,#8-402779,3,1608,31.905185206247967,33.326951272348154,Daniel's Bookshop,4852
7471,3,#3-359209,2,3266,30.098687576980215,31.008484738693124,EduBooks,659
7472,24,#24-352338,3,1163,9.361718887123716,10.498905571643254,PythonBooks,3119
7473,11,#11-438452,4,1739,19.574886299850697,21.258954139683606,DHC-Online,3997
7474,24,#24-397089,4,3812,42.30501197527614,41.95612266631477,Level 5 Daniel Shop,1822
7475,14,#14-435589,1,3106,43.9602066953294,44.38429796198727,Daniel's Bookshop,2482
7476,21,#21-384455,5,2149,46.223031324954334,47.63460547433137,Level 5 Daniel Shop,4687
7477,16,#16-395825,4,631,19.159327881724888,19.758372547697764,PythonBooks,2663
7478,0,#0-489601,3,2166,19.544422448336718,20.342964710339096,PythonBooks,815
7479,1,#1-435508,4,2819,35.16366520654764,36.17771765244604,PythonBooks,2793
7480,27,#27-328326,1,3065,39.44048147210675,40.454473527169625,DHC-Online,1231
7481,28,#28-428924,5,4821,21.875966785135073,22.282211194920976,PythonBooks,1989
7482,25,#25-328945,4,1404,37.18212262223879,38.535999800597786,Daniel's Bookshop,1533
7483,12,#12-305078,4,1004,26.452699882366893,27.088551690165044,DHC-Online,1030
7484,13,#13-487633,5,547,45.38120754168723,46.02317423676871,Level 5 Daniel Shop,4996
7485,5,#5-392200,1,2640,34.123543115854865,35.61691268794305,EduBooks,4924
7486,17,#17-468817,2,4979,22.38725894156496,22.247016624872153,EduBooks,4607
7487,4,#4-489708,4,4986,47.21696708580225,48.711105300799304,PythonBooks,4582
7488,25,#25-315997,3,2121,37.82591586494309,37.80906216373143,DHC-Online,3941
7489,15,#15-355268,3,4768,34.087052178046946,34.7718567305202,DHC-Online,1873
7490,11,#11-346265,3,637,43.90147850786354,43.878808325908494,DHC-Online,4452
7491,30,#30-476223,4,2272,6.585647371998988,6.09191285843813,EduBooks,1352
7492,15,#15-475227,2,4132,40.48096803577793,40.73586582492666,DHC-Online,2030
7493,15,#15-482616,2,1428,38.127173293381496,37.706303073100486,EduBooks,4829
7494,17,#17-406661,4,453,45.38238588666061,45.361196112775396,EduBooks,4096
7495,10,#10-437473,4,3551,48.550555740473456,49.08541370233144,Level 5 Daniel Shop,1239
7496,6,#6-350811,5,1141,27.25985906607121,27.68804354348985,Level 5 Daniel Shop,1647
7497,17,#17-423783,5,362,19.214427899225107,21.09459326510922,EduBooks,1124
7498,9,#9-492878,4,4282,32.48587301046215,33.37434775333677,Level 5 Daniel Shop,1311
7499,18,#18-455329,3,3986,2.6981915246163544,3.8461733243680856,DHC-Online,1772
7500,16,#16-304012,2,2303,17.948484176470345,18.935641548856854,DHC-Online,1127
7501,22,#22-326124,5,2517,18.987627378594087,19.07995789152155,DHC-Online,1477
7502,11,#11-409881,4,2290,26.53288169060392,26.909902514996563,EduBooks,2200
7503,18,#18-458642,1,1006,1.1603502165999273,2.2545038484267077,EduBooks,1710
7504,13,#13-496569,4,2086,2.0326193518803732,2.055899036604345,PythonBooks,3661
7505,30,#30-342940,4,4411,30.83154598632313,32.01484834688307,Daniel's Bookshop,4947
7506,22,#22-392197,5,2511,5.720168358451911,6.131464952616348,DHC-Online,3669
7507,23,#23-449750,5,805,22.955685415028125,24.847123854509675,EduBooks,1955
7508,21,#21-466077,4,176,2.1262930095122847,3.5914540557843218,DHC-Online,3141
7509,30,#30-462801,5,333,24.53628171166703,24.720585785798573,Level 5 Daniel Shop,383
7510,9,#9-328868,4,1989,38.39381797451318,38.73492460385542,DHC-Online,2965
7511,13,#13-335380,5,1461,42.176300724935665,42.59252927529447,PythonBooks,3367
7512,13,#13-420508,4,2866,26.910366429367865,27.566829778450536,PythonBooks,933
7513,17,#17-477060,5,2781,7.6107938816455185,7.764781816721809,Level 5 Daniel Shop,4778
7514,10,#10-386717,2,891,1.8763125676198562,2.0409678975195575,Level 5 Daniel Shop,1684
7515,27,#27-492681,2,847,40.25716955970728,41.07982105085975,Daniel's Bookshop,807
7516,6,#6-385718,1,3142,25.3632106099326,27.334721585779487,EduBooks,320
7517,15,#15-303724,4,3641,43.01969315040912,42.54103824724732,PythonBooks,1373
7518,30,#30-336684,4,662,25.140167499889888,25.000940743946636,EduBooks,3102
7519,27,#27-389226,3,229,20.25604446696843,20.086220198372114,DHC-Online,2895
7520,17,#17-446640,2,2794,5.3352785450461075,6.934270676533073,EduBooks,647
7521,30,#30-341077,1,1183,40.532478226454266,42.35529289401035,EduBooks,3294
7522,0,#0-416995,4,2031,15.654558747250494,17.480705377046746,Level 5 Daniel Shop,3845
7523,2,#2-374246,2,690,7.3316302479826305,7.55261213955999,EduBooks,1776
7524,6,#6-460567,1,3220,48.20476117414016,49.572570870174246,EduBooks,676
7525,19,#19-421594,3,1589,8.263854215226809,7.7881827238113255,Level 5 Daniel Shop,129
7526,1,#1-489315,1,450,4.814817530225326,5.5874590396379205,Level 5 Daniel Shop,4900
7527,17,#17-350390,2,1074,43.951674906202044,44.50917007002715,PythonBooks,1249
7528,14,#14-347943,5,373,20.53154632773374,21.189327310510148,EduBooks,3760
7529,8,#8-479843,1,4853,1.518069425367575,2.740442946523372,PythonBooks,2147
7530,19,#19-413792,1,3756,1.2914670386680696,2.1728999684608183,Level 5 Daniel Shop,220
7531,23,#23-328668,4,3376,15.904461869646687,17.204037819835406,Daniel's Bookshop,3693
7532,25,#25-311282,1,2705,29.596675340677578,30.156901253303623,Daniel's Bookshop,1438
7533,29,#29-368169,2,2174,9.822901831714788,10.614069416364412,PythonBooks,4417
