Word ID,Word
2205,restrain
7728,you--mr
8053,finishing
6942,whispered
4764,concealed
4474,invite
6710,rank--such
7350,forbore
6497,tanned
7477,advance
6509,finds
3060,field
8058,praised
7891,longbourn;
4156,_had
4842,genteel
431,consented
7595,engaging
6535,enough
8084,larger;
3655,clearer
1690,eat
2538,obeyed
2835,veracity
5169,anticipation
5580,transactions
8116,reject
1177,costs
8172,betrayed
3674,alacrity;
1773,confidante
7280,inheriting
2554,bowl
2532,such
2226,time;
5821,strength
1181,knees
6425,threats
4153,object;
1926,done
1538,preferred
639,hall
3373,william
3247,mischance
5305,observe
3940,paddock;
5798,quest
7456,contrasted
6819,education
813,considerable
4037,disconcerted;
93,pleased--so
6870,other's
4738,unwelcome
986,computer
1556,about
6879,profuse
822,experience
6306,construed
656,olive-branch
5175,camp--its
3503,disinclination
6987,bow
2195,convert
4250,?--
3063,59
7220,availed
721,put
4385,spiteful
8043,gladly
1878,ere
3804,opened
2177,minutest
5992,advantages
1225,eye
7337,borne
5044,overcome;
2446,union:
7938,pieces
7930,energy;
6167,treatment;
3325,signal
3647,added;
5771,nieces
5483,hour;
5057,irritable
4348,delayed
890,proportions
1166,!--always
4224,cleanse
6245,answered
7197,amendment
2742,asperity
4669,week'
6909,encouraging
2416,repentance
6763,my
1445,suffered
102,breathing
6352,ladyship
8066,smiled;
1319,odious
4707,science
2911,subject;
3147,saving
6622,after
2409,generous-hearted
5721,hands
4242,phaeton
2809,crowded
568,trouble
3230,unconcern
1742,10
1024,mouths
6118,rapturous
2274,fast
305,aimed
5302,confirmed
4406,chanced
5539,debt
46,closer
6566,indeed;
3730,proficiency
2376,dispatched
1843,adorned
2206,repressed
3736,twelvemonth
119,tranquil
500,enforced
4507,stiffly
3186,similar
7556,conduct
3751,conquer;
3341,biting
6576,negligence;
7785,degree
7968,style--and
4567,anne's
1429,way;
1874,information:
2340,loud
4909,se'nnight
1386,cruel
7624,paper
4227,_present_
7431,condescension
7717,faults
3802,build
7550,suggestion
4684,submitted
2404,becoming
2863,mistaken--or
5838,bracelets
1172,smile
501,possess
4151,wholly
7695,white
4324,know;
2813,occasionally
5757,treasure'
6834,recent
5251,anne
3404,overpowered
2936,provocations
5183,advertised
894,suit
6412,fire
2857,mortifies
1397,go--saying
7262,gallant
2313,denny
1460,yes--it
1140,encourage
6836,stupidity
7656,save
724,_know_
3278,mentioned
2021,_very_
4882,_now_
3846,paragraph
4112,friends
1971,soothed
1325,substitute
7226,presentation
7527,exclude
1816,another
5948,unenforceability
4233,deciding
7667,stiles
3382,author:
5415,depending
5027,pride
3501,flew
7340,tears;
7843,shameful
1229,pronounce
825,ascii
5657,ecstasy
4492,liberally
7763,good-tempered
6015,discussed
1972,consequently
6348,per
6781,talents;
5091,out--there
8162,later
3829,difficulty
497,vain
5328,incomprehensible
1813,hint;
3627,scale
8029,exaggeration
3130,accounting
7408,heard
4537,noticing
6628,happiness;
2850,life;
4771,pressing
1572,polluted
5987,bingley:
1054,grieved
2516,fifty
4692,made;
1981,interference
3043,annoyed
6367,inevitably
7441,breach;
7835,o'clock
4335,yield
4394,stir
5582,rate
5139,induce
4857,eccentric
5417,closet
2716,fears
2391,vanilla
2352,distribution
5299,elizabeth:
3667,god's
6229,_then_
1772,day--i
7961,pursue
2405,coach
1709,resist
5828,knowledge
1267,indolent
3844,appearance
8051,are
1499,tempt
4578,spent
3841,sketch
2747,console
3813,restored
5148,moderate
3220,emergence
2043,side
7910,unexpected--for
131,quarrel
3554,imprudent
4160,interruption
3683,mediocrity
7896,ostentation
5609,unaffectedly
6308,bingley;
2156,strenuously
4441,frame
70,crammed
803,self-gratulation;
3055,women's
7221,peaches
1185,causes
1734,64-6221541
8056,pauses
7156,chin
2583,branch
3231,relate;
5683,symptoms
121,saw
8176,bewailed
2290,hastened
217,then--but
8155,exaggerate
2259,sharers
1375,mine;
819,contrariety
7781,access
1365,unprincipled
4089,fairest
983,overpowering
4085,tempted
4445,kindred
6409,readiness
1532,crossing
7684,remembrance
6079,cautiousness
8180,charlotte--impossible
7285,michaelmas
8150,meant
512,sadly
147,introducing
6634,stretching
4653,humble
877,something
7420,respect
401,second
6304,501(c)(3)
7000,particularly
4397,shown
5122,milliner
5788,lend
5137,seized
1231,back
3020,clothes
6163,aye
2574,inquiry;
5473,1342-0zip
412,comprise
884,laying
4659,bitterness
5316,unassailed
1305,compared
2368,benefits
7117,countenance;
2994,rejoicing
2000,proprietor;
4693,participation
6232,intercourse
1901,costing
2693,establish
3611,data
5012,unblemished
7087,relished
7008,poor
3947,prepare
3952,gradually
6059,?--poor
575,elizabeth;
4626,gone--we
4072,_two_
4881,exhausted
2370,speak
741,produce
30,complained
1745,servant's
7540,in;
1657,_filial_
519,prettier-coloured
2679,mislead
6708,said;
5517,trifle
2141,anxious
2559,http://wwwgutenbergorg
6199,_yours_
2087,young
1957,accepted
2513,bare
1575,overhearings
8099,collins
7953,_that_;
2658,really
6508,acquisition
3669,regardless
7257,_affect_
3266,men--nay
5935,healthfulness
3540,growing
6606,attentions
7841,marked
4282,manifold
7396,bennet'--my
5155,intrepidity:
6936,sole
3034,fell
4032,someone
7905,delay
790,designs
3714,gratifying
4304,coming--at
6721,anybody
2300,it:
2470,darcy;
5306,3
2713,afford
4519,sisters'
4422,herself;
887,me--but
2703,summoned
3185,forego
2131,practises
7247,addition
5310,score
7967,emotion
4855,faculties
7451,invent
1053,widely
3080,shaken
4679,welcome
7789,journey
6111,gratified;
3397,silenced
687,elevate
5119,favourable
4501,loudly
8190,foul
6090,english
4921,_meant_
565,duchess
124,equalled
2190,inevitable
3960,pang
6206,visible
553,interference;
7735,page
1102,archly
7597,somehow
652,flowing
6104,phillips's
1836,likely
7385,impertinence;
831,_i_
7115,survive
4950,youth
7240,find
2309,roads
4866,glance
2520,knighthood;
3346,20%
1751,recovered;
1452,impose
7567,was_
6113,loveliness
7034,height
4836,pleased;
3248,eligible
3200,yourself;
3590,regulation
5725,favourably
2720,hire
3143,grand
5778,possibility
1,sneering
2354,inconsiderable
2723,decent
7139,lydia--the
4783,well-informed
1946,place
5625,talent
8034,suppose;
1265,moralize
3336,unhappiness
7292,beauteous
3997,instructions
3535,fairly;
5851,unmoved
730,come--mr
297,cordiality
4133,amid
6300,robinson;
396,joints
6531,blue
6244,memories
5542,nephews
4954,afternoon
1783,extracts
4737,_half_
5519,hated
6243,circumstances--and
3015,friendly;
3407,after--the
7770,seat
6139,relative
1174,sir;
3654,agreeable
3601,uniformity
3295,aspect
5825,changed
2786,imitate
1613,errand
7124,rectory
2556,dinner
6808,'had
2401,discovered
4604,last-born
6545,consternation
2051,prepared
465,volatility
6264,land'
7106,undone
1434,amount
5655,mutually
4322,slightest
5402,judge;
4841,variety
3077,over-scrupulous
2224,pitiful
1262,shaking
4611,wilderness
5150,weeks
5930,condescendingly
62,_must_
6810,imposing
3916,woody
484,dispirited
243,observation;
2629,executed
2118,_knew_
7289,ten
590,saw--and
2753,frankly
6679,works
2589,obvious;
1925,scotland:
649,barouche-box
817,dated
7252,materially
1309,serving
5498,allow--and
5488,interrupted
5133,punishment
5847,linked
6338,blessed
1590,words
1021,alacrity
4094,miss
2955,hasten
712,contributions
3827,concern
2473,perturbed
1291,nephew
2834,pleasing;
2649,wwwgutenbergorg
3519,accustomed
2264,handed
419,twenty
5173,encamped
4256,unless
1642,join
6890,child
598,censure
7147,tries
2718,contradicted
3709,gaining
7981,excused
7222,defied
8196,draughts
6018,[ebook
7800,(available
8126,ardently
2479,dazzling
4999,other--about
391,nowadays
7138,discernment
8040,ensuring
397,subsist
2853,pleasure--and
6925,kindest
6693,smirks
6889,wretchedly
5113,insupportable
7565,sent;
6542,grantley's
1503,occasion's
3017,detected
3286,november
7294,bewildered
6543,intermission;
5289,plenty
5861,bribery
7113,incredulous;
4911,victim
2397,newsletter
1945,objections
5718,compressed
3125,venturing
8105,entreating
2100,sake
3608,conditional
5818,abusing
3086,nine
201,essential
4363,yes
1939,to;
6858,struggle
4865,occupies
6722,occasion;
4574,wise;
3223,justified;
660,nods
1996,surprised;
1920,augmented
3073,liberal
301,resigning
4083,so--but
3835,mine
6076,unrestrained
6132,esteemed
2336,scrape
3485,observing
1352,appointment;
3930,agony
6162,_another
5000,delicate
6536,remarked
6145,bounds
1366,mirth
2379,----shire
1712,restrained
935,justified
7834,means--that
4893,healthy
6635,fighting
1906,impute
6995,henceforth
3075,husbands
6643,exact
2872,owner
3514,embarrassed
242,displeasure;
4886,hopeless
2472,half-finished
5882,was;
4914,intentions
133,entrance-hall
763,camp
2528,profits
5907,heightened
4835,friend--
2139,mountains
5606,extensive
1569,mother's
3389,bosoms
4486,damaged
2874,ridiculing
7402,fortunately
4822,mistakes--but
3998,_this_
3838,performances
7200,entreaty
7175,incidental
938,witness
2601,name
5458,donors
6539,rosings;
918,forgetting
3617,sufferer
1270,doubted
6238,coppice-wood
3478,disclaimers
5040,blameable
5260,taciturn
6372,amends
816,highest
6376,resolve
1478,spirits;
7395,thank
1018,honour
3978,suspecting
2754,diffused
6231,inspection
4171,loose
3578,probable
7064,when
1704,break
8226,fair
6357,resemblance
3765,half-hours
3025,detect
1496,critical
5204,yes--but
5709,seems
395,48
2270,mindful
576,unsubdued
4975,graciousness
2542,5
1830,takes
1255,lived;
1821,wandered
400,eat;
5998,try
1928,46
7382,increased
3061,concerto
7212,civility
4824,ready
278,relieved
6420,provoked
6123,disputes
6843,fluently
5759,violated
4434,become
5273,banks
143,favoured
4286,receive
4228,cambridge--most
5409,office
3366,involved
896,uglier
6900,colour
2915,inspiring
1918,fainter;
1855,bad
7889,meditation
8108,derision
7403,re-establish
4389,longer;
5446,niece's
1530,little;
1502,friendly
3438,attracted
2057,arisen
4464,overbearing;
3581,soup
7580,openly
2225,britain
6307,necessarily
5112,loser
221,vestibule
4569,existence
2414,beautiful;
5350,ridiculous;
5711,transition
5525,wide
3026,resentment
4237,hurry
6752,place;
2494,wild
2577,absent
3680,_endeavour_
880,commendable
346,dined
8094,makes
3004,half-deserved
6582,aspect;
1580,prefer
4753,awkward
2037,revealed
6087,keeps
7380,carter
3410,intend
3837,disturb
5996,sitting-room
5883,claims
4696,missed
3589,schemes
7861,vigorously
6973,alas
4205,bequeathed
6150,thrown
577,amusement
5256,resisted
6764,establishment
4877,arriving
5512,pleasantly;
613,sometimes
3435,incivility;
5228,missing
3728,that
312,curtsey
7080,piquet
2449,peace
2899,assertion
5970,secret
6299,regulating
3481,earl's
1903,threw
729,whether
2799,promising
7339,fellow-creatures
6806,settle
272,courtier
4827,watch
6621,trace
5986,surprise
5494,balm
3388,own
460,snug
2999,spanish
2941,usually
4715,father
4650,yourselves
3750,shoot
7739,inspires
5161,pollution
291,compliments
5317,surprised
6968,pledged
331,godson
5667,gayer
7754,pressed
5850,jewel
1139,aware
6109,northern
1722,basis
4020,counteract
5066,farm
7348,over
6134,consolation
4571,stage
907,direction
775,pursuing
6097,moments'
7161,mud
2461,spend
662,dine
5622,jumbled
8203,comparisons
2040,grandfather's
6060,abruptness
7515,philosophic
3925,wednesday
7633,dr
5730,highly
946,do
7341,fugitives
582,warehouses
4095,dirt
5826,simpleton
2145,safe
6641,deal
6904,thirdly
5881,placed
2345,spars
158,petulance
3343,quickness
771,edged
7574,trim
2243,retain
2942,scarcity
736,stem
5400,tone
4786,obliged
6221,grieving
6684,actions--may
3511,coquetry
1827,blush;
241,man's
7191,slyness
4360,write
7619,gown
7462,*****
3789,syllables
4260,porridge';
833,repent
5026,insinuating
4383,vow
33,smallest
6460,earnestly
7122,brother-in-law
6700,composedly
2148,22
7601,lodge
7677,these:
6937,unacquainted
6848,natural
3864,tongues
3018,merry
1792,reckoned
5523,bingleys
6772,instance
1059,aunt's
2881,begging
5252,unshaken
1908,place--which
3292,cheat
1444,deserts
2725,waking
2698,transient
6061,lamented
5674,trust;
5629,liberality
4802,irregularity
2926,trunk
1525,ebook
5190,prettier
486,suddenness
5192,downloading
1074,problem
1289,informing
6587,rained
2187,quitting
6952,you--had
502,unsuitable
4609,temptation
4566,summon
6855,desertion
3539,firm
2031,s
4673,identification
5756,favour
1025,2
5407,appear
4657,liberty--which
3545,unalloyed
1060,displaying
5518,2001
3497,pretension
2371,perpetual
7061,abound
2867,27
8069,additions
476,forgiving
2537,led
5953,reconciled
6058,point--that
126,previously
2344,fastidious
5780,habits
5056,editions
5353,satisfactory
2124,fingering
5484,hinted
6112,rapidly
2415,dishonesty
4890,ruining
2348,apace
5434,embraced
7421,unjustifiable
4662,amaze
5015,endure
7736,run
5477,decorum
1653,hitherto
6598,resource
2364,mistrust
6631,decency
1498,positive
7198,songs
4189,evils
2080,charitable
845,silence;
6316,fifteen
2054,treating
3245,improved
839,vicious
2420,pain;
5672,captivate
805,wickedness
4725,self-gratulation
686,differ
6416,city
4404,breakfasted
3758,alone
7946,weather
6236,pronounced
421,butler
469,well-doing
849,withstood
579,neighbourhood
71,or
4951,brings
3108,shameless
1815,valuable
7740,to-morrow
5079,painter
4766,jilt
8096,hurst's
8220,sore
4402,dared
4536,hating
814,curiosity;
7474,except
3362,believed
7520,respects
6417,heavens
5646,nowhere
6658,conversation:
6649,consult
1163,it--of
3422,three
4427,repine;--but
7171,uncles
1695,can't
3542,masterly
1640,maintain
4379,staid
6521,to--but
5901,incivility
4899,shrewish
3759,alteration
6611,lucas
6920,conveyed
7706,appertain
944,hatred
8229,specified
5082,evening;
5719,sees
2796,belong
3811,devoid
1639,word;
117,rise
6599,persons
4785,it;
6626,unquestionably
5598,courtesy
5397,phillipses
2476,pace
4966,fretfully
5553,song
7890,approve
4600,half-expectation
4654,countenance
5597,bridegroom
6330,puzzled
1685,general
5531,ill-humour;
6363,mercenary;
903,space
6759,diverted
7519,laconic
6462,newest
200,barefaced
3544,revolution
3283,post;
6154,relied
2689,confederacy
2952,filial
1758,lessen
7926,brittle
4142,updated:
5164,wink
1393,fullest
7074,distraction
90,intimately
4125,revenge
4646,machine
2466,prized
2719,matrimony
1988,hints
953,emotion;
3068,goodness
8127,picture
7499,friend
4036,five-and-twenty
5089,plans
695,same
2158,hot
2161,begun
3044,periods
6877,sweetness
506,went
767,canvassed
2028,frivolous
4733,parsonage-house
288,detach
3355,circumstances
5401,even
4407,inmates
4482,chatty
1029,defective
3958,three-and-twenty
1256,providing
3451,interpose
2805,immoral
5077,cards;
4357,known
4092,atone
64,no--this
8083,_were_
6839,self-conceit
3937,grief;
7948,thoughtful
780,unprotected
1055,signify
2071,testimony
6427,a-shooting
1625,available
1896,avoidance
2903,forwarded
4004,discretion;
5571,nose
4031,robinson's
4281,compose
4177,upper
7036,teeth
4214,meditations
2411,!--oh
1656,counterpart
4423,weight;
844,denying
4010,over;
5809,manner--in
981,longer)
567,allurements
4364,contented
4311,cows
5359,attacks
2142,mischief;
594,beheld
1222,disgusted
6550,superseded
3502,pass
2984,execution
1594,guiding
1782,uniting
5439,disgrace--when
7691,benefit
5635,another;
8115,dines
4832,deserved
7664,free
787,perceptible
3741,dear;
7666,tide
5404,improprieties
6084,dialogue
1585,web
2175,parsonage--the
7399,fretfulness
2517,contradictions
2991,pour
846,both
1636,concerning
1248,strong
4277,premises
3194,expressively
2875,rosings
1858,30
7998,clement's
3035,deservedly
4403,11
3504,marrying
754,rested
7304,apprehending
4610,vindication
8151,importuned
4664,supplication
1862,acquainted
794,unfolding
6596,poorly
7227,assertions
6474,accusing
138,gardener
6734,hate
1374,dreading
6237,breathless
7153,kissed
8182,scenes--does
4957,conclusion
358,gratified
7213,decamping
4388,hotel
632,designedly
3796,censuring
6198,elegance
5844,you--how
7817,madam;
2784,explain
7215,exception
3678,presided
4553,_her_
3814,hopes
4514,myself;
7526,wearisome
2876,lady
4529,jane--from
132,punish
765,imitations
6727,actually
6623,unreasonably
4518,intimation
5626,brooking
219,always
7786,gentlemanlike;
4799,air
7848,anxiously
1947,disappointing
4547,carried
238,effectual;
329,prevent
1711,advantageous
1088,rendering
4287,constancy
1844,receive;
4897,sell
5239,forbearance
3337,gentlemen's
2581,disgracing
5436,intermarriage
5627,gossiping
3548,conjecture
2137,dissuaded
665,terrific
7805,convenience
4833,improvement
1779,me--yours
1067,does
4428,mess
6579,names
7701,number
7119,tradesman's
8183,replying
2553,ample
3593,home--to
7774,catherine;
3520,earnestly;
5246,respect;
6318,opening
6428,pathetic
2096,self-denial
3361,unallied
3370,waste
4565,shame
437,fortunes
2417,affording
4985,uncle's
7521,ill-usage
2279,neighbouring
6767,starting
7081,observer
1927,attentions;
3003,setting
1040,mien
1219,start
2094,volunteers
7570,'lately
1733,(an
335,feels
5916,consists
5620,forfeited
7591,given
674,ashamed
5803,dressed
1803,illustrious
7363,pales
1863,occasional
7903,backward
6392,one--the
4699,acquaintance--an
3342,wondered
2734,ignorant;
5182,day;
7169,life
6366,sought
8020,succeeded
5031,sentences
2434,could;
3924,unreasonable
2937,desponding
1030,success;
927,piqued
7806,darcy--that
6325,unseldom
6815,neighbours
3557,alluded
3188,regiment
6776,sports
2714,strict
2633,safest
6064,afforded
6301,successful;
8219,hastening
3374,curiosities
5887,ate
2140,grew
5395,nature;
1809,succeeding
6186,grossest
936,recover
7918,effect
4900,rival
2605,excepting
5478,driven
4447,window
5217,manner
3614,thus:
5106,before;
3114,sex;
1854,imagine
3686,darling
1241,doubtless
7720,steadfast
5004,was
3793,likely;
4056,received
5677,indulging
8191,crayons
6529,gaudy
2060,1e2
3875,overcome
7214,honours
4231,regarded
151,(who
3696,inclination;
3187,supercilious;
835,defend
2084,applies
2541,expenses
4149,whilst
6051,unhappy
2949,examination
7812,thanks
1626,obtained
3091,separation
6985,influenced
3941,realities
2764,london;
3584,applied
5393,learnt
2783,gaily
1919,seven
5612,estimable
2634,creditors
2269,23
4334,recommending
7493,born
5435,no;
8158,seniority;
4115,overcame
2925,pleasantry
5073,teased
7484,gravely
29,(glancing
2311,partridges
7235,stuffy
2049,tumult
6223,carelessness
315,rein
4503,9
2127,violently
1978,how
2575,fault--because
4361,toilette
747,wears
2217,39
4981,figure
6400,distrusted
6914,_any_
2114,then--some
7181,rites
3229,laid
2298,succeed
2421,disturbers
2088,repetition
3606,strike
6655,discernible
4331,probity
6210,good-humoured
870,emotions
827,trade
6482,choose
6746,avowed
3124,immediately
4259,flaming
5713,pretense
8011,gardiner;
402,roused
2821,_which_
4716,gardiner
2917,attractions
7201,advice;
7762,storing
1701,forcibly
7149,predominance
3257,viewed
5908,clearing
5011,interrupt
1777,apprehensions
6783,milliner's
6680,repugnant
7495,(comparatively
2743,consenting
2830,(my
8165,we
6374,described
6602,pain
3132,meanness
6156,obtained;
1755,no--it
5764,consideration
7855,assist
3093,obstinate
2785,monday:
4105,steps
7907,feature
7005,anonymous
3848,reconciliation
2657,fate
4734,her--that
4515,_may_
5705,undeceive
6638,emptiness
2432,hardly
675,!--so
1805,seizing
4108,reconcile
222,inclination
5364,indeed
7629,presently
7958,up;
774,shelves
921,hypocrisy
5653,lift
1610,largest
769,unfrequently
4983,trimming
4249,precious;
4790,card
3168,blemish
3207,theatres
8100,medium
6799,ham
942,feeling;
8030,perfections;
6148,elevating
6092,half-hour
4775,falsehood
3074,guardianship
1548,trait
5237,male
6712,work
3437,picture-gallery
3905,quieter
6928,superlatively
7027,eagerness;
74,hears
5521,waived
5528,particular
2246,widow
6833,answer
7587,appease
1876,gardiner's
715,substantial
2546,little
1820,confirms
7765,windings;
5520,affronted
4929,eloquent
3102,elizabeth--and
4811,solitary
7925,gaped
1887,endeavours
4512,unlink
2198,misfortune--or
2475,wilfully
1448,engrossed
7672,moments
1111,relations'
7877,books--oh
7973,vent
6493,nice
6519,holder
5855,tacit
625,losing
6030,chapter
3527,backwards
7178,1e4
7144,glories
5014,somebody
6516,fine;
7851,entering
984,kitty
4430,netherfield
6447,painfully
7541,paddock
8210,untinctured
254,rectitude
2143,apt
6944,alarming
7979,different
4439,patience
6394,inclinations
2296,indistinctly
3886,fee
2585,settlement
2787,grace
4730,friday
4296,wilful
4200,assume
1868,_missish_
4672,fashionable
1338,bordered
3413,holder)
3338,explicit
5864,goodwill
7537,fear--not
3092,qualities
5937,refusing
2855,transcription
3490,twice
2098,couples
6640,posterity
7592,activity
154,37
3777,breathed
2987,successor
7972,replete
4946,speaking;
5712,relation
2394,alive
6921,1b
3994,exquisite
1372,saving;
1545,petition
3983,quite
606,pecuniary
6588,compass
3084,perusal
2672,dejection
3433,recommend
7572,reluctance
6745,fulfil
1708,_surprised_
214,comfort
1119,rain
998,still
5427,article
4162,clever;
4504,energy--though
1955,continual
230,good
6270,preceding
5352,turn
5648,intruding
54,lovely
1135,intimidate
2447,grateful
6218,purchases--look
593,expedite
6166,exhibition
3643,counteracted
6672,implicitness
6541,pack
6971,noble
136,_manner_
4316,celerity
781,joyful
4896,question:
3377,assert
4433,before
6615,forgive
5151,refusals
1720,proceeded;
4661,eclat
2115,spur
2694,presumption
5093,cordially
7607,kindness;
4161,_feel_
1431,seriously
3906,months'
2171,anything;
5110,bustle
7480,individually
4392,32
4690,propitious
1583,between
156,conjecturing
3471,resolving
411,thanked
2749,action
4471,him;
5272,iniquitous
1606,miserable
2841,accompanying
3862,resounding
7072,inflict
3121,misery
4191,leading
5095,anything
2227,forward
2308,steady
5743,confined
2512,interfere
4413,effort
4739,joke
1732,grieved--shocked
607,objectionable
5782,communication
3666,grievously
3281,familiarity
3638,kitty's
5873,stood--the
3468,uncommon
5347,diffuseness
4384,cooks
7002,outlived
7196,dress
1278,clerk
1408,eyelashes
1891,intention
4261,used
1287,much
6003,urgent
8174,talked
2066,civilly
477,management
1264,minds
776,expect
5238,complaisance--for
2318,went--and
3729,easiness
5767,attentively;
6179,finally
1421,dullest
6578,survived
6177,jestingly;
4150,reproof
2551,charities
7949,from
2522,jenkinson
2930,refreshment;
6948,calculated
106,aside
4523,teaching
8144,mission
2638,breakfast-parlour
2833,come
3310,1342-0txt
7886,_was_
4069,advances
1752,matlock
1330,june
4526,revival
409,passions
4573,unexampled
2684,him--as
2442,temper
1230,called
2635,rest;
3607,hertfordshire;
2744,dictates
1786,increase
6281,directed
4780,promotion
252,bitterest
5103,what
7773,approaching;
5748,procuring
1411,an
4595,affirmative
6321,seeking
6741,endeavouring
1062,injuring
2652,prettiest
3395,greatness
6923,charms
6685,publish
2065,dirty
3839,concern;
6272,fordyce's
7971,parting
4521,inherited
3861,brevity
5275,philips
4416,candour
6208,gratitude;
3023,depressed
4006,intently
7622,greatest
478,visit:
7376,respectable
2381,conducted
1740,incomplete
2076,prospect
6094,started
3541,feverish
290,complimenting
2178,hand
6077,calling
1347,repinings
1346,careless
7884,doubly
3259,resent
1571,replace
7690,meaning
3133,go--and
7966,ramble
8004,vexation
4666,counted
4912,well
3988,hour
6502,some
4928,objection;
6949,characters
1129,foot
2441,lake
2778,traces
4608,voluntarily
6686,expressions
4860,warrant
3878,useful
8102,pictured
6491,despicably
229,visitors;
7052,sides
6448,palings
740,inferiority--of
6586,ill
6525,certainly
5688,hug
610,prejudice
8148,disbelieving
6659,composition
5444,imaginations;
7571,unfold
6553,complimented
6133,overjoyed
6107,overhear
5065,allowance
4778,doubting
1402,condole
7561,smart
3510,careful
5449,party;
185,colonel's
189,beatings
7731,forth
474,performed
4121,younge
4958,intending
1723,conquest
3769,foretold
2048,acquaintance
5197,peculiarities
7217,speaking--stating
6873,enemies
3725,well;
1938,companion
6445,heiress
7866,kympton
5054,reason;
5995,if--but
7588,self-consequence
7921,dove
5564,began
5827,title:
6322,needlework
3689,etc
4076,footing;
8195,fatigue
3160,defended
1286,day
3205,thorough-bass
245,flow
1269,address;
2263,take
5451,sickly
6389,agent
3767,looks
4266,in--and
1032,glass
3641,thin
6872,i'm
7387,prudence
393,shade
6689,mounting
5047,tenants
3720,wonders
4685,convey
4506,prepossession;
7505,then--supposing
1453,accept
1044,dissuade
4055,began;
6636,cheerfully
7455,unequally
180,connected
1268,less
3738,much--not
6219,punctually
7344,fixing
190,extremely
3743,dish
4782,dropped
7906,affections
5600,satisfaction;
3698,58
8122,adopt
6160,fortnight
265,brightening
4876,rashness
4451,mark
8166,top
5537,awe
3771,ak
3268,dilatory
547,endured
3920,be;
6951,conditions
2908,pin-money
2711,frisks
773,months;
6751,fetched
4061,based
4353,offer
5426,unpleasantly
7311,liberty
1912,bourgh--the
3313,affairs
2172,sort
2436,power
6670,satisfaction
3598,related
7219,lingering
8178,grapes
7050,fresh
5652,jewels
7242,spurned
1243,returns
5960,minutes'
7267,offense
3087,cleared
4047,intrusion
27,inflexibly
7085,remonstrance
6997,rewarded
7933,intimate
940,form
3340,recollection--it
3692,jokes
1458,payment
6748,lizzy;
2389,fronted
5472,danger
3580,safely
4773,thankful
4617,walk
1364,scene
5072,ankle
6864,blowsy
3874,younger
6683,out
6562,search
1707,travelling
669,feelingly
5704,truly
3631,mention
4649,postscript
6442,bridge
6956,copies
58,standing
4460,heard;
7931,comprehended
7680,irksome
7507,forcing
2488,quartered
1567,gravity
6014,kiss
8090,new
748,sermon
976,lucky
7040,three--very
996,loving
6527,implicit
8167,faithful
755,instantly
4805,excite
5670,gratification;
1247,aye--that
2003,anybody's
7414,politeness;
4079,recommendation
5177,said:
6770,construing
8016,referred
2384,panting
2738,earliest
4687,possesses
2378,congratulations;
7048,design
6992,sprang
3307,cordial
7428,morning
7722,emphatically
6771,elderly
454,companions
6120,brightest
3707,faithfully
2402,sad
1810,messages
4828,there;
7136,prettyish
1389,myself
6844,cannot--i
1828,catch
5,larder
5007,complete
7274,properly
3522,advisable
1975,maximum
7251,teach
4187,lady's
1384,art;
3022,_brotherly_
7703,rationally
4049,rocks
1339,disclaimer
7182,pausing
3949,secrets
2602,alliance
7989,was--have
3805,relating
655,ordered;
4720,indemnity
4961,west
5243,contrary
7853,spleen
6037,ill;
2909,displayed
5902,misunderstand
1672,'mr
7512,depend
6001,injury
6875,verily
1016,good-natured
7288,words;
8073,determination
7634,gathering
3549,far;
4473,belongs
2390,turning
6089,enabling
3208,speedily
5215,pleases
2194,dwell
1649,pouring
194,answer;
1582,depravity
1661,revenging
7043,again:
3623,meanest
4779,hesitate;
5543,miserably
4575,oddity
2453,event
6827,dependent
146,continue
7753,discern
7523,means;
1466,yet
483,36
6144,venture
1850,warwick
5817,else
4768,acknowledgment
5261,surest
546,animated
2327,coughing
7413,ein
3634,transports
5311,unreserved
36,se'ennight
6907,you
6297,discussion
919,deter
1479,lead
5675,talking
3476,attachment;
6512,sufficiently
711,exclusion
4411,insisted
5201,apparently
7159,omen
1299,higher
654,frailty
5856,playful
5969,walk;
2285,attacked
4088,acquainting
1420,distributed:
6020,justifying
1500,originally
585,fancying
4448,plainly
3405,quick
2170,open
3820,possession
4916,deepest
5025,49
3155,honest
7254,circuit;
2086,belonging
2469,impatiently
6897,mistaken;
5086,sudden
2330,bets
6616,contact
2715,trees
4798,measure
4459,archive
2367,delighting
536,version
6857,hurrying
480,trusted
6617,punch
6959,undeserved
5062,amiable
4623,wherever
1699,omitted
705,requester
2033,overtaken
7715,45
3360,care
5714,all--and
1831,matters
5754,bless
6127,know
1223,week
6390,34
7145,circulated
5555,beaux
588,regrets
1617,audience
7177,speed
4937,1e7
1586,press
2636,faintly
1539,sentiments
2913,perturbation;
5783,regiment's
6530,measures
6613,carriage
1495,here
2946,proportionate
3857,criticise
7610,warm
4700,jealousy
3364,ungraciousness
2261,controverted
4852,follows:
1597,conjugal
218,apothecary
7577,did--and
6302,shop-boy
6360,interpretation
6652,shift
2996,luncheon
3883,filled
7726,detaining
3458,inexpressible
1002,irreligious
3650,struggling
5532,impelled
4098,ashworth
5896,humanity
5950,scenes
5660,squeamish
5504,netting
4898,traced
3493,sharing
7952,therein
2794,anticipating
6962,seeing
902,contents:
4977,mischief
1956,finest
1079,possibly
